,block,cluster_labels
18316,23124,2.0
18317,23125,2.0
18318,23126,2.0
18319,23127,0.0
18320,23128,0.0
18321,23129,0.0
18322,23130,0.0
18323,23131,2.0
18324,23132,2.0
18325,23133,2.0
18326,23134,2.0
18327,23135,0.0
18328,23136,2.0
18329,23137,2.0
18330,23138,2.0
18331,23139,2.0
18332,23140,2.0
18333,23141,2.0
18334,23142,2.0
18335,23143,2.0
18336,23144,2.0
18337,23148,2.0
18338,23149,2.0
18339,23150,0.0
18340,23151,0.0
18341,23152,0.0
18342,23153,0.0
18343,23154,0.0
18344,23155,2.0
18345,23156,2.0
18346,23157,2.0
18347,23158,2.0
18348,23159,2.0
18349,23160,0.0
18350,23161,0.0
18351,23162,0.0
18352,23163,0.0
18353,23164,2.0
18354,23165,2.0
18355,23166,2.0
18356,23167,2.0
18357,23168,0.0
18358,23169,0.0
18359,23170,0.0
18360,23171,2.0
18361,23172,2.0
18362,23173,2.0
18363,23174,2.0
18364,23175,2.0
18365,23176,2.0
18366,23177,2.0
18367,23178,2.0
18368,23179,2.0
18369,23180,2.0
18370,23181,2.0
18371,23182,2.0
18372,23183,0.0
18373,23184,2.0
18374,23185,2.0
18375,23186,2.0
18376,23187,0.0
18377,23188,0.0
18378,23189,0.0
18379,23190,2.0
18380,23191,2.0
18381,23192,2.0
18382,23193,2.0
18383,23194,2.0
18384,23195,0.0
18385,23196,0.0
18386,23197,2.0
18387,23198,0.0
18388,23199,0.0
18389,23200,0.0
18390,23201,0.0
18391,23202,2.0
18392,23213,2.0
18393,23214,0.0
18394,23215,2.0
18395,23216,0.0
18396,23217,2.0
18397,23218,2.0
18398,23225,2.0
18399,23226,2.0
18400,23227,2.0
18401,23228,2.0
18402,23229,0.0
18403,23230,0.0
18404,23231,2.0
18405,23232,2.0
18406,23233,2.0
18407,23234,2.0
18408,23235,2.0
18409,23236,2.0
18410,23237,2.0
18411,23238,2.0
18412,23239,0.0
18413,23240,2.0
18414,23241,0.0
18415,23242,2.0
18416,23243,2.0
18417,23244,2.0
18418,23245,2.0
18419,23246,0.0
18420,23247,2.0
18421,23248,2.0
18422,23249,2.0
18423,23250,2.0
18424,23251,0.0
18425,23252,0.0
18426,23253,0.0
18427,23254,0.0
18428,23255,2.0
18429,23256,0.0
18430,23257,2.0
18431,23258,2.0
18432,23259,0.0
18433,23260,0.0
18434,23261,0.0
18435,23262,2.0
18436,23263,2.0
18437,23264,2.0
18438,23265,0.0
18439,23266,0.0
18440,23267,0.0
18441,23268,0.0
18442,23269,0.0
18443,23270,0.0
18444,23271,0.0
18445,23272,0.0
18446,23273,0.0
18447,23274,0.0
18448,23275,0.0
18449,23276,0.0
18450,23277,0.0
18451,23278,2.0
18452,23279,2.0
18453,23280,2.0
18454,23281,0.0
18455,23282,0.0
18456,23283,0.0
18457,23284,0.0
18458,23285,0.0
18459,23286,0.0
18460,23287,2.0
18461,23288,2.0
18462,23289,2.0
18463,23290,2.0
18464,23291,2.0
18465,23292,2.0
18466,23293,0.0
18467,23294,2.0
18468,23295,2.0
18469,23296,0.0
18470,23297,0.0
18471,23298,2.0
18472,23299,0.0
18473,23300,0.0
18474,23301,0.0
18475,23302,0.0
18476,23303,0.0
18477,23304,0.0
18478,23305,0.0
18479,23306,0.0
18480,23307,0.0
18481,23308,0.0
18482,23309,0.0
18483,23310,1.0
18484,23311,0.0
18485,23312,0.0
18486,23313,0.0
18487,23314,0.0
18488,23315,2.0
18489,23316,2.0
18490,23317,0.0
18491,23318,2.0
18492,23319,2.0
18493,23320,2.0
18494,23321,2.0
18495,23322,2.0
18496,23323,2.0
18497,23324,2.0
18498,23325,0.0
18499,23326,0.0
18500,23327,0.0
18501,23328,2.0
18502,23329,2.0
18503,23330,2.0
18504,23331,2.0
18505,23332,2.0
18506,23333,0.0
18507,23334,0.0
18508,23335,2.0
18509,23336,2.0
18510,23337,2.0
18511,23338,0.0
18512,23339,0.0
18513,23340,0.0
18514,23341,0.0
18515,23342,0.0
18516,23343,2.0
18517,23344,0.0
18518,23345,0.0
18519,23346,2.0
18520,23347,2.0
18521,23348,2.0
18522,23349,2.0
18523,23350,0.0
18524,23351,0.0
18525,23352,0.0
18526,23353,2.0
18527,23354,2.0
18528,23355,0.0
18529,23356,0.0
18530,23357,0.0
18531,23358,0.0
18532,23359,2.0
18533,23360,2.0
18534,23361,2.0
18535,23362,2.0
18536,23363,2.0
18537,23364,2.0
18538,23365,2.0
18539,23366,2.0
18540,23367,2.0
18541,23368,2.0
18542,23369,2.0
18543,23370,2.0
18544,23371,2.0
18545,23372,2.0
18546,23373,2.0
18547,23374,2.0
18548,23375,0.0
18549,23376,2.0
18550,23377,2.0
18551,23378,2.0
18552,23379,2.0
18553,23380,0.0
18554,23381,0.0
18555,23382,2.0
18556,23383,0.0
18557,23384,0.0
18558,23385,2.0
18559,23386,2.0
18560,23387,2.0
18561,23388,2.0
18562,23389,2.0
18563,23390,2.0
18564,23391,0.0
18565,23392,2.0
18566,23393,2.0
18567,23394,2.0
18568,23395,2.0
18569,23396,2.0
18570,23397,2.0
18571,23398,2.0
18572,23399,2.0
18573,23401,2.0
18574,23402,2.0
18575,23403,0.0
18576,23404,0.0
18577,23405,2.0
18578,23406,2.0
18579,23407,2.0
18580,23408,2.0
18581,23409,2.0
18582,23410,2.0
18583,23411,2.0
18584,23412,2.0
18585,23413,2.0
18586,23414,0.0
18587,23415,0.0
18588,23416,0.0
18589,23417,2.0
18590,23418,2.0
18591,23419,2.0
18592,23420,0.0
18593,23421,0.0
18594,23422,0.0
18595,23423,0.0
18596,23424,2.0
18597,23425,2.0
18598,23426,2.0
18599,23427,2.0
18600,23428,2.0
18601,23429,2.0
18602,23430,2.0
18603,23431,2.0
18604,23432,2.0
18605,23433,2.0
18606,23434,2.0
18607,23435,2.0
18608,23436,0.0
18609,23437,2.0
18610,23438,0.0
18611,23439,2.0
18612,23440,2.0
18613,23441,0.0
18614,23442,2.0
18615,23443,2.0
18616,23444,2.0
18617,23445,2.0
18618,23446,0.0
18619,23447,0.0
18620,23448,0.0
18621,23449,0.0
18622,23450,0.0
18623,23451,0.0
18624,23452,0.0
18625,23453,0.0
18626,23454,0.0
18627,23455,2.0
18628,23456,2.0
18629,23465,2.0
18630,23466,0.0
18631,23467,0.0
18632,23468,0.0
18633,23469,0.0
18634,23470,0.0
18635,23471,2.0
18636,23478,2.0
18637,23479,2.0
18638,23480,2.0
18639,23481,2.0
18640,23482,0.0
18641,23483,2.0
18642,23484,2.0
18643,23485,2.0
18644,23486,2.0
18645,23487,2.0
18646,23488,2.0
18647,23489,2.0
18648,23490,2.0
18649,23491,2.0
18650,23492,0.0
18651,23493,0.0
18652,23494,0.0
18653,23495,0.0
18654,23496,0.0
18655,23497,2.0
18656,23498,2.0
18657,23499,2.0
18658,23500,0.0
18659,23501,0.0
18660,23502,2.0
18661,23503,0.0
18662,23504,0.0
18663,23505,0.0
18664,23506,2.0
18665,23507,0.0
18666,23508,0.0
18667,23509,0.0
18668,23510,2.0
18669,23511,2.0
18670,23512,0.0
18671,23513,0.0
18672,23514,2.0
18673,23515,2.0
18674,23516,2.0
18675,23517,0.0
18676,23518,2.0
18677,23519,2.0
18678,23520,0.0
18679,23521,0.0
18680,23522,0.0
18681,23523,0.0
18682,23524,0.0
18683,23525,0.0
18684,23526,0.0
18685,23527,0.0
18686,23528,0.0
18687,23529,0.0
18688,23530,2.0
18689,23531,2.0
18690,23532,2.0
18691,23533,2.0
18692,23534,0.0
18693,23535,0.0
18694,23536,0.0
18695,23537,0.0
18696,23538,0.0
18697,23539,0.0
18698,23540,0.0
18699,23541,0.0
18700,23542,2.0
18701,23543,2.0
18702,23544,2.0
18703,23545,2.0
18704,23546,0.0
18705,23547,2.0
18706,23548,2.0
18707,23549,0.0
18708,23550,0.0
18709,23551,0.0
18710,23552,0.0
18711,23553,0.0
18712,23554,0.0
18713,23555,0.0
18714,23556,0.0
18715,23557,0.0
18716,23558,0.0
18717,23559,0.0
18718,23560,0.0
18719,23561,0.0
18720,23562,0.0
18721,23563,0.0
18722,23564,0.0
18723,23565,0.0
18724,23566,0.0
18725,23567,2.0
18726,23568,2.0
18727,23569,0.0
18728,23570,0.0
18729,23571,0.0
18730,23572,0.0
18731,23573,0.0
18732,23574,2.0
18733,23575,2.0
18734,23576,2.0
18735,23577,2.0
18736,23578,0.0
18737,23579,0.0
18738,23580,0.0
18739,23581,2.0
18740,23582,2.0
18741,23583,0.0
18742,23584,2.0
18743,23585,2.0
18744,23586,0.0
18745,23587,2.0
18746,23588,2.0
18747,23589,2.0
18748,23590,2.0
18749,23591,2.0
18750,23592,2.0
18751,23593,0.0
18752,23594,2.0
18753,23595,0.0
18754,23596,2.0
18755,23597,2.0
18756,23598,2.0
18757,23599,2.0
18758,23600,2.0
18759,23601,2.0
18760,23602,2.0
18761,23603,2.0
18762,23604,0.0
18763,23605,0.0
18764,23606,0.0
18765,23607,2.0
18766,23608,0.0
18767,23609,0.0
18768,23610,2.0
18769,23611,0.0
18770,23612,2.0
18771,23613,2.0
18772,23614,2.0
18773,23615,2.0
18774,23616,2.0
18775,23617,2.0
18776,23618,2.0
18777,23619,2.0
18778,23620,2.0
18779,23621,2.0
18780,23622,2.0
18781,23623,0.0
18782,23624,2.0
18783,23625,2.0
18784,23626,2.0
18785,23627,0.0
18786,23628,0.0
18787,23629,2.0
18788,23630,2.0
18789,23631,2.0
18790,23632,2.0
18791,23633,2.0
18792,23634,0.0
18793,23635,2.0
18794,23636,2.0
18795,23637,2.0
18796,23638,2.0
18797,23639,2.0
18798,23640,2.0
18799,23641,2.0
18800,23642,2.0
18801,23643,2.0
18802,23644,0.0
18803,23645,2.0
18804,23646,0.0
18805,23647,2.0
18806,23648,2.0
18807,23649,2.0
18808,23650,2.0
18809,23651,0.0
18810,23652,2.0
18811,23653,2.0
18812,23654,2.0
18813,23655,2.0
18814,23656,2.0
18815,23657,2.0
18816,23658,2.0
18817,23659,2.0
18818,23660,2.0
18819,23661,2.0
18820,23662,2.0
18821,23663,2.0
18822,23664,0.0
18823,23665,0.0
18824,23666,0.0
18825,23667,2.0
18826,23668,2.0
18827,23669,2.0
18828,23670,2.0
18829,23671,2.0
18830,23672,0.0
18831,23673,2.0
18832,23674,0.0
18833,23675,2.0
18834,23676,0.0
18835,23677,0.0
18836,23678,2.0
18837,23679,2.0
18838,23680,2.0
18839,23681,2.0
18840,23682,2.0
18841,23683,2.0
18842,23684,2.0
18843,23685,0.0
18844,23686,2.0
18845,23687,2.0
18846,23688,2.0
18847,23689,2.0
18848,23690,2.0
18849,23691,0.0
18850,23692,0.0
18851,23693,0.0
18852,23694,2.0
18853,23695,2.0
18854,23696,2.0
18855,23697,2.0
18856,23698,2.0
18857,23699,0.0
18858,23700,0.0
18859,23701,0.0
18860,23702,0.0
18861,23703,0.0
18862,23704,0.0
18863,23705,2.0
18864,23706,0.0
18865,23707,0.0
18866,23708,2.0
18867,23709,2.0
18868,23718,0.0
18869,23719,0.0
18870,23720,0.0
18871,23721,0.0
18872,23722,0.0
18873,23723,0.0
18874,23724,0.0
18875,23732,2.0
18876,23733,0.0
18877,23734,0.0
18878,23735,0.0
18879,23736,0.0
18880,23737,2.0
18881,23738,2.0
18882,23739,0.0
18883,23740,0.0
18884,23741,2.0
18885,23742,2.0
18886,23743,2.0
18887,23744,2.0
18888,23745,2.0
18889,23746,0.0
18890,23747,0.0
18891,23748,0.0
18892,23749,2.0
18893,23750,2.0
18894,23751,2.0
18895,23752,2.0
18896,23753,0.0
18897,23754,0.0
18898,23755,0.0
18899,23756,0.0
18900,23757,2.0
18901,23758,0.0
18902,23759,0.0
18903,23760,0.0
18904,23761,0.0
18905,23762,0.0
18906,23763,0.0
18907,23764,0.0
18908,23765,2.0
18909,23766,0.0
18910,23767,0.0
18911,23768,0.0
18912,23769,2.0
18913,23770,0.0
18914,23771,0.0
18915,23772,2.0
18916,23773,2.0
18917,23774,0.0
18918,23775,0.0
18919,23776,0.0
18920,23777,2.0
18921,23778,0.0
18922,23779,0.0
18923,23780,0.0
18924,23781,0.0
18925,23782,2.0
18926,23783,2.0
18927,23784,2.0
18928,23785,0.0
18929,23786,2.0
18930,23787,0.0
18931,23788,2.0
18932,23789,2.0
18933,23790,0.0
18934,23791,0.0
18935,23792,0.0
18936,23793,0.0
18937,23794,0.0
18938,23795,2.0
18939,23796,2.0
18940,23797,2.0
18941,23798,0.0
18942,23799,0.0
18943,23800,2.0
18944,23801,0.0
18945,23802,0.0
18946,23803,0.0
18947,23804,0.0
18948,23805,2.0
18949,23806,2.0
18950,23807,0.0
18951,23808,0.0
18952,23809,0.0
18953,23810,0.0
18954,23811,0.0
18955,23812,0.0
18956,23813,0.0
18957,23814,0.0
18958,23815,0.0
18959,23816,0.0
18960,23817,0.0
18961,23818,0.0
18962,23819,0.0
18963,23820,2.0
18964,23821,2.0
18965,23822,2.0
18966,23823,0.0
18967,23824,0.0
18968,23825,0.0
18969,23826,0.0
18970,23827,2.0
18971,23828,2.0
18972,23829,2.0
18973,23830,2.0
18974,23831,2.0
18975,23832,2.0
18976,23833,2.0
18977,23834,2.0
18978,23835,0.0
18979,23836,2.0
18980,23837,0.0
18981,23838,0.0
18982,23839,2.0
18983,23840,0.0
18984,23841,2.0
18985,23842,2.0
18986,23843,2.0
18987,23844,2.0
18988,23845,2.0
18989,23846,0.0
18990,23847,2.0
18991,23848,2.0
18992,23849,2.0
18993,23850,0.0
18994,23851,2.0
18995,23852,2.0
18996,23853,2.0
18997,23854,2.0
18998,23855,2.0
18999,23856,2.0
19000,23857,0.0
19001,23858,0.0
19002,23859,0.0
19003,23860,2.0
19004,23861,2.0
19005,23862,0.0
19006,23863,0.0
19007,23864,2.0
19008,23865,2.0
19009,23866,2.0
19010,23867,2.0
19011,23868,2.0
19012,23869,2.0
19013,23870,2.0
19014,23871,2.0
19015,23872,2.0
19016,23873,2.0
19017,23874,0.0
19018,23875,2.0
19019,23876,2.0
19020,23877,2.0
19021,23878,2.0
19022,23879,2.0
19023,23880,0.0
19024,23881,2.0
19025,23882,0.0
19026,23883,0.0
19027,23884,2.0
19028,23885,2.0
19029,23886,2.0
19030,23887,0.0
19031,23888,0.0
19032,23889,2.0
19033,23890,2.0
19034,23891,2.0
19035,23892,2.0
19036,23893,2.0
19037,23894,2.0
19038,23895,2.0
19039,23896,2.0
19040,23897,0.0
19041,23898,2.0
19042,23899,0.0
19043,23900,0.0
19044,23901,2.0
19045,23902,2.0
19046,23903,2.0
19047,23904,2.0
19048,23905,2.0
19049,23906,2.0
19050,23907,2.0
19051,23908,2.0
19052,23909,0.0
19053,23910,2.0
19054,23911,2.0
19055,23912,2.0
19056,23913,2.0
19057,23914,0.0
19058,23915,0.0
19059,23916,2.0
19060,23917,2.0
19061,23918,2.0
19062,23919,2.0
19063,23920,2.0
19064,23921,2.0
19065,23922,2.0
19066,23923,2.0
19067,23924,0.0
19068,23925,0.0
19069,23926,2.0
19070,23927,0.0
19071,23928,0.0
19072,23929,0.0
19073,23930,2.0
19074,23931,2.0
19075,23932,2.0
19076,23933,2.0
19077,23934,2.0
19078,23935,2.0
19079,23936,2.0
19080,23937,2.0
19081,23938,2.0
19082,23939,2.0
19083,23940,2.0
19084,23941,2.0
19085,23942,2.0
19086,23943,0.0
19087,23944,0.0
19088,23945,0.0
19089,23946,2.0
19090,23947,0.0
19091,23948,2.0
19092,23949,2.0
19093,23950,0.0
19094,23951,0.0
19095,23952,0.0
19096,23953,0.0
19097,23954,0.0
19098,23955,0.0
19099,23956,2.0
19100,23957,2.0
19101,23958,2.0
19102,23959,0.0
19103,23960,0.0
19104,23961,0.0
19105,23962,2.0
19106,23963,2.0
19107,23971,0.0
19108,23972,0.0
19109,23973,0.0
19110,23974,2.0
19111,23975,2.0
19112,23976,0.0
19113,23977,0.0
19114,23986,2.0
19115,23987,0.0
19116,23988,0.0
19117,23989,0.0
19118,23990,0.0
19119,23991,0.0
19120,23992,2.0
19121,23993,2.0
19122,23994,2.0
19123,23995,2.0
19124,23996,2.0
19125,23997,2.0
19126,23998,2.0
19127,23999,2.0
19128,24000,0.0
19129,24001,0.0
19130,24002,2.0
19131,24003,0.0
19132,24004,2.0
19133,24005,2.0
19134,24006,2.0
19135,24007,0.0
19136,24008,0.0
19137,24009,0.0
19138,24010,2.0
19139,24011,0.0
19140,24012,0.0
19141,24013,0.0
19142,24014,2.0
19143,24015,0.0
19144,24016,0.0
19145,24017,2.0
19146,24018,2.0
19147,24019,0.0
19148,24020,2.0
19149,24021,0.0
19150,24022,0.0
19151,24023,2.0
19152,24024,2.0
19153,24025,2.0
19154,24026,2.0
19155,24027,0.0
19156,24028,2.0
19157,24029,0.0
19158,24030,0.0
19159,24031,2.0
19160,24032,2.0
19161,24033,2.0
19162,24034,2.0
19163,24035,0.0
19164,24036,0.0
19165,24037,0.0
19166,24038,0.0
19167,24039,0.0
19168,24040,2.0
19169,24041,0.0
19170,24042,0.0
19171,24043,0.0
19172,24044,0.0
19173,24045,0.0
19174,24046,0.0
19175,24047,0.0
19176,24048,0.0
19177,24049,0.0
19178,24050,2.0
19179,24051,2.0
19180,24052,0.0
19181,24053,2.0
19182,24054,2.0
19183,24055,0.0
19184,24056,0.0
19185,24057,0.0
19186,24058,0.0
19187,24059,2.0
19188,24060,2.0
19189,24061,0.0
19190,24062,0.0
19191,24063,0.0
19192,24064,0.0
19193,24065,0.0
19194,24066,0.0
19195,24067,0.0
19196,24068,0.0
19197,24069,0.0
19198,24070,0.0
19199,24071,0.0
19200,24072,0.0
19201,24073,0.0
19202,24074,0.0
19203,24075,2.0
19204,24076,2.0
19205,24077,0.0
19206,24078,0.0
19207,24079,0.0
19208,24080,0.0
19209,24081,2.0
19210,24082,2.0
19211,24083,2.0
19212,24084,2.0
19213,24085,0.0
19214,24086,2.0
19215,24087,2.0
19216,24088,2.0
19217,24089,2.0
19218,24090,2.0
19219,24091,0.0
19220,24092,0.0
19221,24093,2.0
19222,24094,2.0
19223,24095,2.0
19224,24096,2.0
19225,24097,2.0
19226,24098,2.0
19227,24099,0.0
19228,24100,2.0
19229,24101,2.0
19230,24102,2.0
19231,24103,2.0
19232,24104,0.0
19233,24105,2.0
19234,24106,2.0
19235,24107,2.0
19236,24108,0.0
19237,24109,0.0
19238,24110,2.0
19239,24111,2.0
19240,24112,0.0
19241,24113,0.0
19242,24114,0.0
19243,24115,2.0
19244,24116,0.0
19245,24117,0.0
19246,24118,2.0
19247,24119,2.0
19248,24120,2.0
19249,24121,2.0
19250,24122,2.0
19251,24123,2.0
19252,24124,2.0
19253,24125,2.0
19254,24126,2.0
19255,24127,2.0
19256,24128,2.0
19257,24129,2.0
19258,24130,2.0
19259,24131,2.0
19260,24132,2.0
19261,24133,2.0
19262,24134,2.0
19263,24135,2.0
19264,24136,2.0
19265,24137,0.0
19266,24138,0.0
19267,24139,0.0
19268,24140,0.0
19269,24141,2.0
19270,24142,0.0
19271,24143,2.0
19272,24144,2.0
19273,24145,2.0
19274,24146,2.0
19275,24147,2.0
19276,24148,0.0
19277,24149,2.0
19278,24150,2.0
19279,24151,2.0
19280,24152,2.0
19281,24153,2.0
19282,24154,2.0
19283,24155,2.0
19284,24156,2.0
19285,24157,2.0
19286,24158,0.0
19287,24159,2.0
19288,24160,2.0
19289,24161,2.0
19290,24162,0.0
19291,24163,2.0
19292,24164,2.0
19293,24165,2.0
19294,24166,2.0
19295,24167,2.0
19296,24168,2.0
19297,24169,2.0
19298,24170,2.0
19299,24171,2.0
19300,24172,2.0
19301,24173,2.0
19302,24174,2.0
19303,24175,2.0
19304,24176,0.0
19305,24177,2.0
19306,24178,0.0
19307,24179,2.0
19308,24180,0.0
19309,24181,0.0
19310,24182,0.0
19311,24183,0.0
19312,24184,0.0
19313,24185,2.0
19314,24186,2.0
19315,24187,2.0
19316,24188,2.0
19317,24189,2.0
19318,24190,2.0
19319,24191,2.0
19320,24192,2.0
19321,24193,2.0
19322,24194,0.0
19323,24195,2.0
19324,24196,2.0
19325,24197,2.0
19326,24198,2.0
19327,24199,0.0
19328,24200,0.0
19329,24201,2.0
19330,24202,2.0
19331,24203,2.0
19332,24204,0.0
19333,24205,2.0
19334,24206,2.0
19335,24207,0.0
19336,24208,0.0
19337,24209,0.0
19338,24210,2.0
19339,24211,2.0
19340,24212,0.0
19341,24213,2.0
19342,24214,0.0
19343,24215,0.0
19344,24216,2.0
19345,24217,2.0
19346,24225,2.0
19347,24226,0.0
19348,24227,0.0
19349,24228,0.0
19350,24229,0.0
19351,24230,0.0
19352,24231,2.0
19353,24239,2.0
19354,24240,2.0
19355,24241,0.0
19356,24242,0.0
19357,24243,0.0
19358,24244,0.0
19359,24245,0.0
19360,24246,0.0
19361,24247,2.0
19362,24248,2.0
19363,24249,2.0
19364,24250,2.0
19365,24251,2.0
19366,24252,2.0
19367,24253,2.0
19368,24254,2.0
19369,24255,0.0
19370,24256,2.0
19371,24257,2.0
19372,24258,2.0
19373,24259,2.0
19374,24260,0.0
19375,24261,2.0
19376,24262,2.0
19377,24263,2.0
19378,24264,2.0
19379,24265,0.0
19380,24266,0.0
19381,24267,2.0
19382,24268,0.0
19383,24269,0.0
19384,24270,2.0
19385,24271,2.0
19386,24272,0.0
19387,24273,2.0
19388,24274,0.0
19389,24275,0.0
19390,24276,0.0
19391,24277,2.0
19392,24278,0.0
19393,24279,0.0
19394,24280,0.0
19395,24281,0.0
19396,24282,0.0
19397,24283,0.0
19398,24284,0.0
19399,24285,0.0
19400,24286,0.0
19401,24287,0.0
19402,24288,0.0
19403,24289,2.0
19404,24290,0.0
19405,24291,0.0
19406,24292,0.0
19407,24293,0.0
19408,24294,0.0
19409,24295,0.0
19410,24296,2.0
19411,24297,0.0
19412,24298,0.0
19413,24299,0.0
19414,24300,0.0
19415,24301,0.0
19416,24302,0.0
19417,24303,0.0
19418,24304,0.0
19419,24305,2.0
19420,24306,0.0
19421,24307,0.0
19422,24308,0.0
19423,24309,0.0
19424,24310,2.0
19425,24311,2.0
19426,24312,0.0
19427,24313,2.0
19428,24314,0.0
19429,24315,0.0
19430,24316,0.0
19431,24317,0.0
19432,24318,0.0
19433,24319,0.0
19434,24320,0.0
19435,24321,0.0
19436,24322,0.0
19437,24323,0.0
19438,24324,0.0
19439,24325,0.0
19440,24326,0.0
19441,24327,0.0
19442,24328,0.0
19443,24329,2.0
19444,24330,2.0
19445,24331,0.0
19446,24332,0.0
19447,24333,0.0
19448,24334,0.0
19449,24335,2.0
19450,24336,2.0
19451,24337,2.0
19452,24338,2.0
19453,24339,2.0
19454,24340,2.0
19455,24341,2.0
19456,24342,0.0
19457,24343,2.0
19458,24344,2.0
19459,24345,0.0
19460,24346,0.0
19461,24347,2.0
19462,24348,2.0
19463,24349,2.0
19464,24350,2.0
19465,24351,2.0
19466,24352,0.0
19467,24353,2.0
19468,24354,2.0
19469,24355,2.0
19470,24356,0.0
19471,24357,2.0
19472,24358,2.0
19473,24359,2.0
19474,24360,2.0
19475,24361,2.0
19476,24362,0.0
19477,24363,0.0
19478,24364,2.0
19479,24365,2.0
19480,24366,0.0
19481,24367,0.0
19482,24368,0.0
19483,24369,2.0
19484,24370,2.0
19485,24371,0.0
19486,24372,0.0
19487,24373,0.0
19488,24374,2.0
19489,24375,2.0
19490,24376,2.0
19491,24377,2.0
19492,24378,2.0
19493,24379,0.0
19494,24380,0.0
19495,24381,0.0
19496,24382,2.0
19497,24383,2.0
19498,24384,2.0
19499,24385,2.0
19500,24386,2.0
19501,24387,0.0
19502,24388,0.0
19503,24389,2.0
19504,24390,2.0
19505,24391,2.0
19506,24392,2.0
19507,24393,0.0
19508,24394,0.0
19509,24395,0.0
19510,24396,2.0
19511,24397,0.0
19512,24398,2.0
19513,24399,2.0
19514,24400,2.0
19515,24401,2.0
19516,24402,2.0
19517,24403,2.0
19518,24404,2.0
19519,24405,2.0
19520,24406,2.0
19521,24407,2.0
19522,24408,2.0
19523,24409,2.0
19524,24410,2.0
19525,24411,2.0
19526,24412,2.0
19527,24413,0.0
19528,24414,2.0
19529,24415,2.0
19530,24416,2.0
19531,24417,2.0
19532,24418,2.0
19533,24419,2.0
19534,24420,0.0
19535,24421,2.0
19536,24422,2.0
19537,24423,0.0
19538,24424,0.0
19539,24425,2.0
19540,24426,2.0
19541,24427,2.0
19542,24428,2.0
19543,24429,2.0
19544,24430,2.0
19545,24431,2.0
19546,24432,2.0
19547,24433,0.0
19548,24434,0.0
19549,24435,0.0
19550,24436,0.0
19551,24437,0.0
19552,24438,0.0
19553,24439,2.0
19554,24440,2.0
19555,24441,2.0
19556,24442,2.0
19557,24443,2.0
19558,24444,0.0
19559,24445,2.0
19560,24446,2.0
19561,24447,2.0
19562,24448,2.0
19563,24449,2.0
19564,24450,2.0
19565,24451,0.0
19566,24452,0.0
19567,24453,0.0
19568,24454,2.0
19569,24455,2.0
19570,24456,2.0
19571,24457,2.0
19572,24458,2.0
19573,24459,2.0
19574,24460,2.0
19575,24461,0.0
19576,24462,0.0
19577,24463,2.0
19578,24464,2.0
19579,24465,2.0
19580,24466,2.0
19581,24467,0.0
19582,24468,0.0
19583,24469,0.0
19584,24470,2.0
19585,24471,2.0
19586,24479,2.0
19587,24480,0.0
19588,24481,0.0
19589,24482,0.0
19590,24483,2.0
19591,24484,0.0
19592,24485,0.0
19593,24493,2.0
19594,24494,2.0
19595,24495,0.0
19596,24496,0.0
19597,24497,0.0
19598,24498,0.0
19599,24499,0.0
19600,24500,2.0
19601,24501,2.0
19602,24502,2.0
19603,24503,2.0
19604,24504,2.0
19605,24505,2.0
19606,24506,0.0
19607,24507,2.0
19608,24508,2.0
19609,24509,0.0
19610,24510,0.0
19611,24511,0.0
19612,24512,0.0
19613,24513,0.0
19614,24514,0.0
19615,24515,2.0
19616,24516,0.0
19617,24517,0.0
19618,24518,0.0
19619,24519,0.0
19620,24520,2.0
19621,24521,2.0
19622,24522,0.0
19623,24523,0.0
19624,24524,2.0
19625,24525,2.0
19626,24526,0.0
19627,24527,2.0
19628,24528,2.0
19629,24529,0.0
19630,24530,2.0
19631,24531,2.0
19632,24532,2.0
19633,24533,2.0
19634,24534,0.0
19635,24535,0.0
19636,24536,2.0
19637,24537,0.0
19638,24538,0.0
19639,24539,0.0
19640,24540,0.0
19641,24541,2.0
19642,24542,0.0
19643,24543,0.0
19644,24544,2.0
19645,24545,2.0
19646,24546,2.0
19647,24547,2.0
19648,24548,2.0
19649,24549,0.0
19650,24550,0.0
19651,24551,0.0
19652,24552,1.0
19653,24553,0.0
19654,24554,0.0
19655,24555,0.0
19656,24556,0.0
19657,24557,2.0
19658,24558,0.0
19659,24559,0.0
19660,24560,0.0
19661,24561,2.0
19662,24562,2.0
19663,24563,0.0
19664,24564,0.0
19665,24565,0.0
19666,24566,0.0
19667,24567,0.0
19668,24568,0.0
19669,24569,2.0
19670,24570,0.0
19671,24571,0.0
19672,24572,0.0
19673,24573,0.0
19674,24574,0.0
19675,24575,2.0
19676,24576,2.0
19677,24577,0.0
19678,24578,0.0
19679,24579,0.0
19680,24580,0.0
19681,24581,0.0
19682,24582,0.0
19683,24583,0.0
19684,24584,2.0
19685,24585,2.0
19686,24586,0.0
19687,24587,0.0
19688,24588,2.0
19689,24589,2.0
19690,24590,2.0
19691,24591,0.0
19692,24592,2.0
19693,24593,2.0
19694,24594,2.0
19695,24595,2.0
19696,24596,2.0
19697,24597,2.0
19698,24598,2.0
19699,24599,0.0
19700,24600,2.0
19701,24601,2.0
19702,24602,2.0
19703,24603,2.0
19704,24604,2.0
19705,24605,2.0
19706,24606,2.0
19707,24607,0.0
19708,24608,2.0
19709,24609,2.0
19710,24610,0.0
19711,24611,0.0
19712,24612,0.0
19713,24613,0.0
19714,24614,2.0
